"Comas";"Ile";"TrancheAge";"Sexe";"CSP";"StatutMarital";"StatutOccupation";"StatutMaritalFreq";"AgeMin";"AgeMax"
"Tiarei";"Tahiti";"40 - 49 ans";"Homme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,0193236714975845;40;49
"Tiarei";"Tahiti";"40 - 49 ans";"Homme";"Artisans, commerçants et chefs d'entreprise";"Célibataire";"Propriétaire du sol et du logement";0,0434782608695652;40;49
"Tiarei";"Tahiti";"40 - 49 ans";"Homme";"Cadres et professions intellectuelles supérieures";"Marié(e)";"Propriétaire du sol et du logement";0,00483091787439614;40;49
"Tiarei";"Tahiti";"40 - 49 ans";"Homme";"Employés";"Marié(e)";"Propriétaire du sol et du logement";0,140096618357488;40;49
"Tiarei";"Tahiti";"40 - 49 ans";"Homme";"Ouvriers";"Célibataire";"Propriétaire du sol et du logement";0,391304347826087;40;49
"Tiarei";"Tahiti";"40 - 49 ans";"Homme";"Professions intermédiaires";"Célibataire";"Propriétaire du sol et du logement";0,0531400966183575;40;49
"Tiarei";"Tahiti";"40 - 49 ans";"Homme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,347826086956522;40;49
"Tiarei";"Tahiti";"50 - 59 ans";"Femme";"Artisans, commerçants et chefs d'entreprise";"Marié(e)";"Propriétaire du sol et du logement";0,0307692307692308;50;59
"Tiarei";"Tahiti";"50 - 59 ans";"Femme";"Cadres et professions intellectuelles supérieures";"Marié(e)";"Propriétaire du sol et du logement";0,0230769230769231;50;59
"Tiarei";"Tahiti";"50 - 59 ans";"Femme";"Employés";"Marié(e)";"Propriétaire du sol et du logement";0,184615384615385;50;59
"Tiarei";"Tahiti";"50 - 59 ans";"Femme";"Ouvriers";"Marié(e)";"Propriétaire du sol et du logement";0,0615384615384615;50;59
"Tiarei";"Tahiti";"50 - 59 ans";"Femme";"Professions intermédiaires";"Célibataire";"Propriétaire du sol et du logement";0,0307692307692308;50;59
"Tiarei";"Tahiti";"50 - 59 ans";"Femme";"Sans emploi";"Marié(e)";"Propriétaire du sol et du logement";0,669230769230769;50;59
"Tiarei";"Tahiti";"50 - 59 ans";"Homme";"Agriculteurs exploitants";"Marié(e)";"Propriétaire du sol et du logement";0,0266666666666667;50;59
"Tiarei";"Tahiti";"50 - 59 ans";"Homme";"Artisans, commerçants et chefs d'entreprise";"Marié(e)";"Propriétaire du sol et du logement";0,0333333333333333;50;59
"Tiarei";"Tahiti";"50 - 59 ans";"Homme";"Cadres et professions intellectuelles supérieures";"Marié(e)";"Propriétaire du sol et du logement";0,00666666666666667;50;59
"Tiarei";"Tahiti";"50 - 59 ans";"Homme";"Employés";"Marié(e)";"Propriétaire du sol et du logement";0,126666666666667;50;59
"Tiarei";"Tahiti";"50 - 59 ans";"Homme";"Ouvriers";"Marié(e)";"Propriétaire du sol et du logement";0,213333333333333;50;59
"Tiarei";"Tahiti";"50 - 59 ans";"Homme";"Professions intermédiaires";"Marié(e)";"Propriétaire du sol et du logement";0,0533333333333333;50;59
"Tiarei";"Tahiti";"50 - 59 ans";"Homme";"Sans emploi";"Marié(e)";"Propriétaire du sol et du logement";0,54;50;59
"Tiarei";"Tahiti";"60 ans +";"Femme";"Employés";"Célibataire";"Propriétaire du sol et du logement";0,0272727272727273;60;150
"Tiarei";"Tahiti";"60 ans +";"Femme";"Sans emploi";"Marié(e)";"Propriétaire du sol et du logement";0,972727272727273;60;150
"Tiarei";"Tahiti";"60 ans +";"Homme";"Artisans, commerçants et chefs d'entreprise";"Marié(e)";"Propriétaire du sol et du logement";0,00925925925925926;60;150
"Tiarei";"Tahiti";"60 ans +";"Homme";"Employés";"Célibataire";"Propriétaire du sol et du logement";0,00925925925925926;60;150
"Tiarei";"Tahiti";"60 ans +";"Homme";"Ouvriers";"Célibataire";"Propriétaire du sol et du logement";0,0185185185185185;60;150
"Tiarei";"Tahiti";"60 ans +";"Homme";"Sans emploi";"Marié(e)";"Propriétaire du sol et du logement";0,962962962962963;60;150
"Tiarei";"Tahiti";;"Femme";"Sans emploi";"Veuf,veuve";"Propriétaire du sol et du logement";1;;150
"Tikehau";"Tikehau";"0 - 13 ans";"Femme";"Sans emploi";"Non concerné";"Propriétaire du sol et du logement";1;0;13
"Tikehau";"Tikehau";"0 - 13 ans";"Homme";"Sans emploi";"Non concerné";"Propriétaire du sol et du logement";1;0;13
"Tikehau";"Tikehau";"14 - 19 ans";"Femme";"Employés";"Célibataire";"Propriétaire du sol et du logement";0,0952380952380952;14;19
"Tikehau";"Tikehau";"14 - 19 ans";"Femme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,904761904761905;14;19
"Tikehau";"Tikehau";"14 - 19 ans";"Homme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,0384615384615385;14;19
"Tikehau";"Tikehau";"14 - 19 ans";"Homme";"Employés";"Célibataire";"Logé gratuitement (parents, amis, employeurs)";0,0769230769230769;14;19
"Tikehau";"Tikehau";"14 - 19 ans";"Homme";"Professions intermédiaires";"Célibataire";"Locataire du logement, loué meublé";0,0384615384615385;14;19
"Tikehau";"Tikehau";"14 - 19 ans";"Homme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,846153846153846;14;19
"Tikehau";"Tikehau";"20 - 29 ans";"Femme";"Agriculteurs exploitants";"Marié(e)";"Propriétaire du sol et du logement";0,0232558139534884;20;29
"Tikehau";"Tikehau";"20 - 29 ans";"Femme";"Employés";"Célibataire";"Propriétaire du sol et du logement";0,186046511627907;20;29
"Tikehau";"Tikehau";"20 - 29 ans";"Femme";"Ouvriers";"Célibataire";"Propriétaire du sol et du logement";0,162790697674419;20;29
"Tikehau";"Tikehau";"20 - 29 ans";"Femme";"Professions intermédiaires";"Célibataire";"Propriétaire du sol et du logement";0,116279069767442;20;29
"Tikehau";"Tikehau";"20 - 29 ans";"Femme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,511627906976744;20;29
"Tikehau";"Tikehau";"20 - 29 ans";"Homme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,177777777777778;20;29
"Tikehau";"Tikehau";"20 - 29 ans";"Homme";"Employés";"Célibataire";"Propriétaire du sol et du logement";0,111111111111111;20;29
"Tikehau";"Tikehau";"20 - 29 ans";"Homme";"Ouvriers";"Célibataire";"Propriétaire du sol et du logement";0,0888888888888889;20;29
"Tikehau";"Tikehau";"20 - 29 ans";"Homme";"Professions intermédiaires";"Célibataire";"Locataire du logement, loué meublé";0,0666666666666667;20;29
"Tikehau";"Tikehau";"20 - 29 ans";"Homme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,555555555555556;20;29
"Tikehau";"Tikehau";"30 - 39 ans";"Femme";"Agriculteurs exploitants";"Marié(e)";"Propriétaire du sol et du logement";0,024390243902439;30;39
"Tikehau";"Tikehau";"30 - 39 ans";"Femme";"Artisans, commerçants et chefs d'entreprise";"Célibataire";"Propriétaire du sol et du logement";0,024390243902439;30;39
"Tikehau";"Tikehau";"30 - 39 ans";"Femme";"Cadres et professions intellectuelles supérieures";"Célibataire";"Logé gratuitement (parents, amis, employeurs)";0,0487804878048781;30;39
"Tikehau";"Tikehau";"30 - 39 ans";"Femme";"Employés";"Célibataire";"Propriétaire du sol et du logement";0,195121951219512;30;39
"Tikehau";"Tikehau";"30 - 39 ans";"Femme";"Ouvriers";"Célibataire";"Propriétaire du sol et du logement";0,0731707317073171;30;39
"Tikehau";"Tikehau";"30 - 39 ans";"Femme";"Professions intermédiaires";"Célibataire";"Propriétaire du sol et du logement";0,170731707317073;30;39
"Tikehau";"Tikehau";"30 - 39 ans";"Femme";"Sans emploi";"Marié(e)";"Propriétaire du sol et du logement";0,463414634146341;30;39
"Tikehau";"Tikehau";"30 - 39 ans";"Homme";"Agriculteurs exploitants";"Célibataire";"Logé gratuitement (parents, amis, employeurs)";0,0952380952380952;30;39
"Tikehau";"Tikehau";"30 - 39 ans";"Homme";"Artisans, commerçants et chefs d'entreprise";"Marié(e)";"Logé gratuitement (parents, amis, employeurs)";0,0238095238095238;30;39
"Tikehau";"Tikehau";"30 - 39 ans";"Homme";"Cadres et professions intellectuelles supérieures";"Célibataire";"Propriétaire du sol et du logement";0,0238095238095238;30;39
"Tikehau";"Tikehau";"30 - 39 ans";"Homme";"Employés";"Célibataire";"Propriétaire du sol et du logement";0,238095238095238;30;39
"Tikehau";"Tikehau";"30 - 39 ans";"Homme";"Ouvriers";"Célibataire";"Propriétaire du sol et du logement";0,285714285714286;30;39
"Tikehau";"Tikehau";"30 - 39 ans";"Homme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,333333333333333;30;39
"Tikehau";"Tikehau";"40 - 49 ans";"Femme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,0263157894736842;40;49
"Tikehau";"Tikehau";"40 - 49 ans";"Femme";"Artisans, commerçants et chefs d'entreprise";"Marié(e)";"Propriétaire du sol et du logement";0,105263157894737;40;49
"Tikehau";"Tikehau";"40 - 49 ans";"Femme";"Employés";"Célibataire";"Logé gratuitement (parents, amis, employeurs)";0,105263157894737;40;49
"Tikehau";"Tikehau";"40 - 49 ans";"Femme";"Ouvriers";"Célibataire";"Propriétaire du sol et du logement";0,184210526315789;40;49
"Tikehau";"Tikehau";"40 - 49 ans";"Femme";"Professions intermédiaires";"Marié(e)";"Propriétaire du sol et du logement";0,0263157894736842;40;49
"Tikehau";"Tikehau";"40 - 49 ans";"Femme";"Sans emploi";"Marié(e)";"Propriétaire du sol et du logement";0,552631578947368;40;49
"Tikehau";"Tikehau";"40 - 49 ans";"Homme";"Agriculteurs exploitants";"Marié(e)";"Propriétaire du sol et du logement";0,138888888888889;40;49
"Tikehau";"Tikehau";"40 - 49 ans";"Homme";"Artisans, commerçants et chefs d'entreprise";"Marié(e)";"Propriétaire du sol et du logement";0,0833333333333333;40;49
"Tikehau";"Tikehau";"40 - 49 ans";"Homme";"Cadres et professions intellectuelles supérieures";"Divorcée";"Locataire du logement, loué vide";0,0277777777777778;40;49
"Tikehau";"Tikehau";"40 - 49 ans";"Homme";"Employés";"Célibataire";"Propriétaire du sol et du logement";0,222222222222222;40;49
"Tikehau";"Tikehau";"40 - 49 ans";"Homme";"Ouvriers";"Marié(e)";"Propriétaire du sol et du logement";0,138888888888889;40;49
"Tikehau";"Tikehau";"40 - 49 ans";"Homme";"Professions intermédiaires";"Célibataire";"Locataire du logement, loué meublé";0,138888888888889;40;49
"Tikehau";"Tikehau";"40 - 49 ans";"Homme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,25;40;49
"Tikehau";"Tikehau";"50 - 59 ans";"Femme";"Artisans, commerçants et chefs d'entreprise";"Marié(e)";"Propriétaire du sol et du logement";0,1875;50;59
"Tikehau";"Tikehau";"50 - 59 ans";"Femme";"Employés";"Marié(e)";"Propriétaire du sol et du logement";0,03125;50;59
"Tikehau";"Tikehau";"50 - 59 ans";"Femme";"Ouvriers";"Célibataire";"Propriétaire du sol et du logement";0,03125;50;59
"Tikehau";"Tikehau";"50 - 59 ans";"Femme";"Professions intermédiaires";"Marié(e)";"Propriétaire du sol et du logement";0,0625;50;59
"Tikehau";"Tikehau";"50 - 59 ans";"Femme";"Sans emploi";"Marié(e)";"Propriétaire du sol et du logement";0,6875;50;59
"Tikehau";"Tikehau";"50 - 59 ans";"Homme";"Agriculteurs exploitants";"Marié(e)";"Propriétaire du sol et du logement";0,0256410256410256;50;59
"Tikehau";"Tikehau";"50 - 59 ans";"Homme";"Artisans, commerçants et chefs d'entreprise";"Marié(e)";"Propriétaire du sol et du logement";0,128205128205128;50;59
"Tikehau";"Tikehau";"50 - 59 ans";"Homme";"Cadres et professions intellectuelles supérieures";"Marié(e)";"Propriétaire du sol et du logement";0,102564102564103;50;59
"Tikehau";"Tikehau";"50 - 59 ans";"Homme";"Employés";"Marié(e)";"Propriétaire du sol et du logement";0,179487179487179;50;59
"Tikehau";"Tikehau";"50 - 59 ans";"Homme";"Ouvriers";"Célibataire";"Propriétaire du sol et du logement";0,102564102564103;50;59
"Tikehau";"Tikehau";"50 - 59 ans";"Homme";"Professions intermédiaires";"Marié(e)";"Propriétaire du sol et du logement";0,102564102564103;50;59
"Tikehau";"Tikehau";"50 - 59 ans";"Homme";"Sans emploi";"Marié(e)";"Propriétaire du sol et du logement";0,358974358974359;50;59
"Tikehau";"Tikehau";"60 ans +";"Femme";"Professions intermédiaires";"Marié(e)";"Propriétaire du sol et du logement";0,04;60;150
"Tikehau";"Tikehau";"60 ans +";"Femme";"Sans emploi";"Marié(e)";"Propriétaire du sol et du logement";0,96;60;150
"Tikehau";"Tikehau";"60 ans +";"Homme";"Agriculteurs exploitants";"Marié(e)";"Locataire du logement, loué meublé";0,103448275862069;60;150
"Tikehau";"Tikehau";"60 ans +";"Homme";"Artisans, commerçants et chefs d'entreprise";"Marié(e)";"Propriétaire du sol et du logement";0,0689655172413793;60;150
"Tikehau";"Tikehau";"60 ans +";"Homme";"Employés";"Marié(e)";"Propriétaire du sol et du logement";0,0344827586206897;60;150
"Tikehau";"Tikehau";"60 ans +";"Homme";"Sans emploi";"Marié(e)";"Propriétaire du sol et du logement";0,793103448275862;60;150
"Toahotu";"Tahiti";"0 - 13 ans";"Femme";"Sans emploi";"Non concerné";"Propriétaire du sol et du logement";1;0;13
"Toahotu";"Tahiti";"0 - 13 ans";"Homme";"Sans emploi";"Non concerné";"Propriétaire du sol et du logement";1;0;13
"Toahotu";"Tahiti";"14 - 19 ans";"Femme";"Artisans, commerçants et chefs d'entreprise";"Célibataire";"Propriétaire du sol et du logement";0,00537634408602151;14;19
"Toahotu";"Tahiti";"14 - 19 ans";"Femme";"Ouvriers";"Célibataire";"Propriétaire du sol et du logement";0,00537634408602151;14;19
"Toahotu";"Tahiti";"14 - 19 ans";"Femme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,989247311827957;14;19
"Toahotu";"Tahiti";"14 - 19 ans";"Homme";"Agriculteurs exploitants";"Célibataire";"Locataire de l'habitat social (OPH, OTHS)";0,0106951871657754;14;19
"Toahotu";"Tahiti";"14 - 19 ans";"Homme";"Employés";"Célibataire";"Propriétaire du sol et du logement";0,0106951871657754;14;19
"Toahotu";"Tahiti";"14 - 19 ans";"Homme";"Ouvriers";"Célibataire";"Locataire de l'habitat social (OPH, OTHS)";0,0160427807486631;14;19
"Toahotu";"Tahiti";"14 - 19 ans";"Homme";"Professions intermédiaires";"Célibataire";"Propriétaire du sol et du logement";0,0106951871657754;14;19
"Toahotu";"Tahiti";"14 - 19 ans";"Homme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,951871657754011;14;19
"Toahotu";"Tahiti";"20 - 29 ans";"Femme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,00374531835205993;20;29
"Toahotu";"Tahiti";"20 - 29 ans";"Femme";"Artisans, commerçants et chefs d'entreprise";"Célibataire";"Propriétaire du sol et du logement";0,0299625468164794;20;29
"Toahotu";"Tahiti";"20 - 29 ans";"Femme";"Cadres et professions intellectuelles supérieures";"Célibataire";"Propriétaire du sol et du logement";0,0187265917602996;20;29
"Toahotu";"Tahiti";"20 - 29 ans";"Femme";"Employés";"Célibataire";"Propriétaire du sol et du logement";0,116104868913858;20;29
"Toahotu";"Tahiti";"20 - 29 ans";"Femme";"Ouvriers";"Célibataire";"Propriétaire du sol et du logement";0,0112359550561798;20;29
"Toahotu";"Tahiti";"20 - 29 ans";"Femme";"Professions intermédiaires";"Célibataire";"Propriétaire du sol et du logement";0,0411985018726592;20;29
"Toahotu";"Tahiti";"20 - 29 ans";"Femme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,779026217228464;20;29
"Toahotu";"Tahiti";"20 - 29 ans";"Homme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,0251798561151079;20;29
"Toahotu";"Tahiti";"20 - 29 ans";"Homme";"Artisans, commerçants et chefs d'entreprise";"Célibataire";"Propriétaire du sol et du logement";0,0431654676258993;20;29
"Toahotu";"Tahiti";"20 - 29 ans";"Homme";"Cadres et professions intellectuelles supérieures";"Célibataire";"Locataire du logement, loué meublé";0,0107913669064748;20;29
"Toahotu";"Tahiti";"20 - 29 ans";"Homme";"Employés";"Célibataire";"Propriétaire du sol et du logement";0,0683453237410072;20;29
"Toahotu";"Tahiti";"20 - 29 ans";"Homme";"Ouvriers";"Célibataire";"Propriétaire du sol et du logement";0,122302158273381;20;29
"Toahotu";"Tahiti";"20 - 29 ans";"Homme";"Professions intermédiaires";"Célibataire";"Propriétaire du sol et du logement";0,0683453237410072;20;29
"Toahotu";"Tahiti";"20 - 29 ans";"Homme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,661870503597122;20;29
"Toahotu";"Tahiti";"30 - 39 ans";"Femme";"Agriculteurs exploitants";"Marié(e)";"Propriétaire du logement et terrain pris en location";0,00793650793650794;30;39
"Toahotu";"Tahiti";"30 - 39 ans";"Femme";"Artisans, commerçants et chefs d'entreprise";"Célibataire";"Locataire du logement, loué meublé";0,0238095238095238;30;39
"Toahotu";"Tahiti";"30 - 39 ans";"Femme";"Cadres et professions intellectuelles supérieures";"Célibataire";"Propriétaire du sol et du logement";0,0476190476190476;30;39
"Toahotu";"Tahiti";"30 - 39 ans";"Femme";"Employés";"Célibataire";"Propriétaire du sol et du logement";0,170634920634921;30;39
"Toahotu";"Tahiti";"30 - 39 ans";"Femme";"Ouvriers";"Célibataire";"Propriétaire du sol et du logement";0,0436507936507936;30;39
"Toahotu";"Tahiti";"30 - 39 ans";"Femme";"Professions intermédiaires";"Célibataire";"Propriétaire du sol et du logement";0,154761904761905;30;39
"Toahotu";"Tahiti";"30 - 39 ans";"Femme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,551587301587302;30;39
"Toahotu";"Tahiti";"30 - 39 ans";"Homme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,0392156862745098;30;39
"Toahotu";"Tahiti";"30 - 39 ans";"Homme";"Artisans, commerçants et chefs d'entreprise";"Célibataire";"Propriétaire du sol et du logement";0,0627450980392157;30;39
"Toahotu";"Tahiti";"30 - 39 ans";"Homme";"Cadres et professions intellectuelles supérieures";"Célibataire";"Propriétaire du sol et du logement";0,0392156862745098;30;39
"Toahotu";"Tahiti";"30 - 39 ans";"Homme";"Employés";"Célibataire";"Propriétaire du sol et du logement";0,0941176470588235;30;39
"Toahotu";"Tahiti";"30 - 39 ans";"Homme";"Ouvriers";"Célibataire";"Propriétaire du sol et du logement";0,266666666666667;30;39
"Toahotu";"Tahiti";"30 - 39 ans";"Homme";"Professions intermédiaires";"Marié(e)";"Propriétaire du sol et du logement";0,12156862745098;30;39
"Toahotu";"Tahiti";"30 - 39 ans";"Homme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,376470588235294;30;39
"Toahotu";"Tahiti";"40 - 49 ans";"Femme";"Agriculteurs exploitants";"Marié(e)";"Propriétaire du sol et du logement";0,0234113712374582;40;49
"Toahotu";"Tahiti";"40 - 49 ans";"Femme";"Artisans, commerçants et chefs d'entreprise";"Marié(e)";"Propriétaire du sol et du logement";0,0501672240802676;40;49
"Toahotu";"Tahiti";"40 - 49 ans";"Femme";"Cadres et professions intellectuelles supérieures";"Marié(e)";"Propriétaire du sol et du logement";0,040133779264214;40;49
"Toahotu";"Tahiti";"40 - 49 ans";"Femme";"Employés";"Marié(e)";"Propriétaire du sol et du logement";0,173913043478261;40;49
"Toahotu";"Tahiti";"40 - 49 ans";"Femme";"Ouvriers";"Marié(e)";"Propriétaire du sol et du logement";0,0434782608695652;40;49
"Toahotu";"Tahiti";"40 - 49 ans";"Femme";"Professions intermédiaires";"Marié(e)";"Propriétaire du sol et du logement";0,163879598662207;40;49
"Toahotu";"Tahiti";"40 - 49 ans";"Femme";"Sans emploi";"Marié(e)";"Propriétaire du sol et du logement";0,505016722408027;40;49
"Toahotu";"Tahiti";"40 - 49 ans";"Homme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,0390070921985816;40;49
"Toahotu";"Tahiti";"40 - 49 ans";"Homme";"Artisans, commerçants et chefs d'entreprise";"Marié(e)";"Propriétaire du sol et du logement";0,117021276595745;40;49
"Toahotu";"Tahiti";"40 - 49 ans";"Homme";"Cadres et professions intellectuelles supérieures";"Marié(e)";"Propriétaire du sol et du logement";0,0673758865248227;40;49
"Toahotu";"Tahiti";"40 - 49 ans";"Homme";"Employés";"Marié(e)";"Propriétaire du sol et du logement";0,109929078014184;40;49
"Toahotu";"Tahiti";"40 - 49 ans";"Homme";"Ouvriers";"Marié(e)";"Propriétaire du sol et du logement";0,198581560283688;40;49
"Toahotu";"Tahiti";"40 - 49 ans";"Homme";"Professions intermédiaires";"Marié(e)";"Propriétaire du sol et du logement";0,145390070921986;40;49
"Toahotu";"Tahiti";"40 - 49 ans";"Homme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,322695035460993;40;49
"Toahotu";"Tahiti";"50 - 59 ans";"Femme";"Artisans, commerçants et chefs d'entreprise";"Marié(e)";"Propriétaire du sol et du logement";0,0502793296089385;50;59
"Toahotu";"Tahiti";"50 - 59 ans";"Femme";"Cadres et professions intellectuelles supérieures";"Célibataire";"Locataire du logement, loué meublé";0,0279329608938547;50;59
"Toahotu";"Tahiti";"50 - 59 ans";"Femme";"Employés";"Marié(e)";"Propriétaire du sol et du logement";0,100558659217877;50;59
"Toahotu";"Tahiti";"50 - 59 ans";"Femme";"Ouvriers";"Marié(e)";"Propriétaire du sol et du logement";0,0335195530726257;50;59
"Toahotu";"Tahiti";"50 - 59 ans";"Femme";"Professions intermédiaires";"Célibataire";"Propriétaire du sol et du logement";0,0670391061452514;50;59
"Toahotu";"Tahiti";"50 - 59 ans";"Femme";"Sans emploi";"Marié(e)";"Propriétaire du sol et du logement";0,720670391061452;50;59
"Toahotu";"Tahiti";"50 - 59 ans";"Homme";"Agriculteurs exploitants";"Marié(e)";"Propriétaire du sol et du logement";0,042654028436019;50;59
"Toahotu";"Tahiti";"50 - 59 ans";"Homme";"Artisans, commerçants et chefs d'entreprise";"Marié(e)";"Propriétaire du sol et du logement";0,0521327014218009;50;59
"Toahotu";"Tahiti";"50 - 59 ans";"Homme";"Cadres et professions intellectuelles supérieures";"Marié(e)";"Propriétaire du sol et du logement";0,0616113744075829;50;59
"Toahotu";"Tahiti";"50 - 59 ans";"Homme";"Employés";"Marié(e)";"Propriétaire du sol et du logement";0,109004739336493;50;59
"Toahotu";"Tahiti";"50 - 59 ans";"Homme";"Ouvriers";"Marié(e)";"Propriétaire du sol et du logement";0,156398104265403;50;59
"Toahotu";"Tahiti";"50 - 59 ans";"Homme";"Professions intermédiaires";"Marié(e)";"Propriétaire du sol et du logement";0,109004739336493;50;59
"Toahotu";"Tahiti";"50 - 59 ans";"Homme";"Sans emploi";"Marié(e)";"Propriétaire du sol et du logement";0,469194312796209;50;59
"Toahotu";"Tahiti";"60 ans +";"Femme";"Agriculteurs exploitants";"Marié(e)";"Propriétaire du sol et du logement";0,00735294117647059;60;150
"Toahotu";"Tahiti";"60 ans +";"Femme";"Artisans, commerçants et chefs d'entreprise";"Veuf,veuve";"Locataire du logement, loué meublé";0,00735294117647059;60;150
"Toahotu";"Tahiti";"60 ans +";"Femme";"Cadres et professions intellectuelles supérieures";"Célibataire";"Propriétaire du sol et du logement";0,00735294117647059;60;150
"Toahotu";"Tahiti";"60 ans +";"Femme";"Employés";"Marié(e)";"Propriétaire du sol et du logement";0,00735294117647059;60;150
"Toahotu";"Tahiti";"60 ans +";"Femme";"Professions intermédiaires";"Marié(e)";"Propriétaire du sol et du logement";0,0147058823529412;60;150
"Toahotu";"Tahiti";"60 ans +";"Femme";"Sans emploi";"Marié(e)";"Propriétaire du sol et du logement";0,955882352941177;60;150
"Toahotu";"Tahiti";"60 ans +";"Homme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,0223463687150838;60;150
"Toahotu";"Tahiti";"60 ans +";"Homme";"Artisans, commerçants et chefs d'entreprise";"Marié(e)";"Propriétaire du sol et du logement";0,0391061452513966;60;150
"Toahotu";"Tahiti";"60 ans +";"Homme";"Cadres et professions intellectuelles supérieures";"Célibataire";"Propriétaire du sol et du logement";0,0223463687150838;60;150
"Toahotu";"Tahiti";"60 ans +";"Homme";"Employés";"Marié(e)";"Propriétaire du sol et du logement";0,00558659217877095;60;150
"Toahotu";"Tahiti";"60 ans +";"Homme";"Ouvriers";"Marié(e)";"Locataire du logement, loué meublé";0,0111731843575419;60;150
"Toahotu";"Tahiti";"60 ans +";"Homme";"Professions intermédiaires";"Marié(e)";"Propriétaire du sol et du logement";0,0167597765363128;60;150
"Toahotu";"Tahiti";"60 ans +";"Homme";"Sans emploi";"Marié(e)";"Propriétaire du sol et du logement";0,88268156424581;60;150
"Toahotu";"Tahiti";;"Homme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";1;;150
"Tureia";"Tematangi";"0 - 13 ans";"Femme";"Sans emploi";"Non concerné";"Propriétaire du sol et du logement";1;0;13
"Tureia";"Tematangi";"0 - 13 ans";"Homme";"Sans emploi";"Non concerné";"Propriétaire du sol et du logement";1;0;13
"Tureia";"Tematangi";"14 - 19 ans";"Femme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";1;14;19
"Tureia";"Tematangi";"14 - 19 ans";"Homme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,5;14;19
"Tureia";"Tematangi";"14 - 19 ans";"Homme";"Sans emploi";"Non concerné";"Propriétaire du sol et du logement";0,5;14;19
"Tureia";"Tematangi";"20 - 29 ans";"Femme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";1;20;29
"Tureia";"Tematangi";"20 - 29 ans";"Homme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,714285714285714;20;29
"Tureia";"Tematangi";"20 - 29 ans";"Homme";"Professions intermédiaires";"Célibataire";"Logé gratuitement (parents, amis, employeurs)";0,142857142857143;20;29
"Tureia";"Tematangi";"20 - 29 ans";"Homme";"Sans emploi";"Célibataire";"Propriétaire du sol et du logement";0,142857142857143;20;29
"Tureia";"Tematangi";"30 - 39 ans";"Femme";"Agriculteurs exploitants";"Marié(e)";"Propriétaire du sol et du logement";0,833333333333333;30;39
"Tureia";"Tematangi";"30 - 39 ans";"Femme";"Sans emploi";"Marié(e)";"Propriétaire du sol et du logement";0,166666666666667;30;39
"Tureia";"Tematangi";"30 - 39 ans";"Homme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,5;30;39
"Tureia";"Tematangi";"30 - 39 ans";"Homme";"Employés";"Marié(e)";"Propriétaire du sol et du logement";0,5;30;39
"Tureia";"Tematangi";"40 - 49 ans";"Femme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,666666666666667;40;49
"Tureia";"Tematangi";"40 - 49 ans";"Femme";"Sans emploi";"Marié(e)";"Propriétaire du sol et du logement";0,333333333333333;40;49
"Tureia";"Tematangi";"40 - 49 ans";"Homme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,5;40;49
"Tureia";"Tematangi";"40 - 49 ans";"Homme";"Employés";"Célibataire";"Propriétaire du sol et du logement";0,25;40;49
"Tureia";"Tematangi";"40 - 49 ans";"Homme";"Ouvriers";"Marié(e)";"Propriétaire du sol et du logement";0,25;40;49
"Tureia";"Tematangi";"50 - 59 ans";"Homme";"Agriculteurs exploitants";"Célibataire";"Propriétaire du sol et du logement";0,5;50;59
