"Comas";"Ile";"Sexe";"TrancheAge";"CS8";"Menages";"Individus";"Depenses";"Ressources";"DMM"
"Taiohae";"Nuku Hiva";"Homme";"60 ans +";"Artisan chef d'ent.";21,7003897826735;21,7003897826735;88842271,3941492;135772724,785354;341170,029217188
"Taiohae";"Nuku Hiva";"Homme";"60 ans +";"Cadre supérieur";7,23134474423792;7,23134474423792;35585366,7601972;50488757,2728266;410082,403052263
"Taiohae";"Nuku Hiva";"Homme";"60 ans +";"Employé";7,710976914536;7,710976914536;39229474,282287;24289577,2807884;423957,028154839
"Taiohae";"Nuku Hiva";"Homme";"60 ans +";"Retraité";109,448078450714;116,580276615579;282329196,16755;291299909,768475;214964,331462039
"Taipivai";"Nuku Hiva";"Femme";"0 - 13 ans";"Moins de 13 ans";;70,0610405366331;961936,109205176;0;
"Taipivai";"Nuku Hiva";"Femme";"14 - 19 ans";"Chômeur inactif";;;130599,560568528;0;
"Taipivai";"Nuku Hiva";"Femme";"20 - 29 ans";"Employé";;;0;2347199,74272973;
"Taipivai";"Nuku Hiva";"Femme";"20 - 29 ans";"Ouvrier";;7,52708966903303;123714,039358295;632275,532198775;
"Taipivai";"Nuku Hiva";"Femme";"20 - 29 ans";"Chômeur inactif";;;1196389,52870293;0;
"Taipivai";"Nuku Hiva";"Femme";"30 - 39 ans";"Artisan chef d'ent.";;5,62762763772005;46247,3929287045;2377672,67693672;
"Taipivai";"Nuku Hiva";"Femme";"30 - 39 ans";"Cadre supérieur";;5,50771959514553;41641,038384717;8261579,39271829;
"Taipivai";"Nuku Hiva";"Femme";"30 - 39 ans";"Ouvrier";6,57418087839665;6,57418087839665;9820428,45124713;7211876,42360112;124482,281936167
"Taipivai";"Nuku Hiva";"Femme";"30 - 39 ans";"Chômeur inactif";;5,89625554935343;124516,652165326;2140340,76441529;
"Taipivai";"Nuku Hiva";"Femme";"40 - 49 ans";"Agricult. exploitant";;12,7598258025854;610931,375668747;4687878,64883039;
"Taipivai";"Nuku Hiva";"Femme";"40 - 49 ans";"Ouvrier";;5,79710896998086;90516,3361764807;4910151,29757379;
"Taipivai";"Nuku Hiva";"Femme";"50 - 59 ans";"Agricult. exploitant";;13,9750069548954;97290,5069939505;1777038,46206438;
"Taipivai";"Nuku Hiva";"Femme";"50 - 59 ans";"Artisan chef d'ent.";;20,733075078795;4883392,87645232;6241493,260202;
"Taipivai";"Nuku Hiva";"Femme";"50 - 59 ans";"Employé";7,13219816486535;7,13219816486535;23513266,9981778;16893809,5627753;274731,418171667
"Taipivai";"Nuku Hiva";"Femme";"50 - 59 ans";"Ouvrier";;7,52708966903303;210426,715566521;7011484,02670427;
"Taipivai";"Nuku Hiva";"Femme";"50 - 59 ans";"Retraité";;6,10090425805835;50136,7422662563;3543258,7713781;
"Taipivai";"Nuku Hiva";"Femme";"60 ans +";"Retraité";6,84280879003003;33,4577335049363;10472498,5809175;56661591,3386888;127536,548492776
"Taipivai";"Nuku Hiva";"Homme";"0 - 13 ans";"Moins de 13 ans";;47,3814723568228;3102493,98424418;0;
"Taipivai";"Nuku Hiva";"Homme";"14 - 19 ans";"Chômeur inactif";;14,6592878338984;603904,080208914;0;
"Taipivai";"Nuku Hiva";"Homme";"20 - 29 ans";"Agricult. exploitant";;14,6592878338984;142643,963297307;356609,908243267;
"Taipivai";"Nuku Hiva";"Homme";"20 - 29 ans";"Ouvrier";;;52750,6496500523;2852879,26594614;
"Taipivai";"Nuku Hiva";"Homme";"30 - 39 ans";"Agricult. exploitant";5,62762763772005;19,334006680982;7314405,46760254;6981447,06203935;108310,96657522
"Taipivai";"Nuku Hiva";"Homme";"30 - 39 ans";"Ouvrier";5,89625554935343;13,4233452183865;8641198,52251917;8844362,13886361;122128,335661361
"Taipivai";"Nuku Hiva";"Homme";"40 - 49 ans";"Agricult. exploitant";14,2788022429729;20,0759112129537;7410917,67785099;6794195,612091;43251,2799494917
"Taipivai";"Nuku Hiva";"Homme";"40 - 49 ans";"Employé";7,25210620743987;7,25210620743987;13506042,6322496;25019766,4156676;155196,782906022
"Taipivai";"Nuku Hiva";"Homme";"50 - 59 ans";"Agricult. exploitant";28,1483070685359;28,1483070685359;23434273,6574409;26066310,7950917;69377,3921595082
"Taipivai";"Nuku Hiva";"Homme";"50 - 59 ans";"Artisan chef d'ent.";;7,13219816486535;235787,388573303;3530438,09160835;
"Taipivai";"Nuku Hiva";"Homme";"50 - 59 ans";"Employé";13,6856175800601;13,6856175800601;26857892,3282764;32448599,2823224;163540,861852229
"Taipivai";"Nuku Hiva";"Homme";"50 - 59 ans";"Ouvrier";5,50771959514553;5,50771959514553;7685823,86669629;2676751,72324073;116288,6583386
"Taipivai";"Nuku Hiva";"Homme";"60 ans +";"Agricult. exploitant";7,13219816486535;7,13219816486535;5768993,87635632;5919724,47683824;67405,5149034739
"Taipivai";"Nuku Hiva";"Homme";"60 ans +";"Retraité";47,8627993404435;54,7056081304735;83033759,6022624;73962827,7432409;144569,061195891
"Taipivai";"Nuku Hiva";"Homme";"60 ans +";"Chômeur inactif";;;0;5531978,72934201;
"Takaroa";"Takaroa";"Femme";"0 - 13 ans";"Moins de 13 ans";;143,373300476208;4133955,25267532;0;
"Takaroa";"Takaroa";"Femme";"14 - 19 ans";"Agricult. exploitant";17,7043276704324;17,7043276704324;7798355,63705503;7435817,62158161;36706,4472513072
"Takaroa";"Takaroa";"Femme";"14 - 19 ans";"Employé";;16,5729649527496;272390,59564857;7159520,85958783;
"Takaroa";"Takaroa";"Femme";"14 - 19 ans";"Ouvrier";;16,0655726446229;264051,176997039;963934,358677374;
"Takaroa";"Takaroa";"Femme";"14 - 19 ans";"Chômeur inactif";;100,390399345321;2945376,12541696;0;
"Takaroa";"Takaroa";"Femme";"20 - 29 ans";"Artisan chef d'ent.";;14,9974951820018;369744,640519281;14547570,3265417;
"Takaroa";"Takaroa";"Femme";"20 - 29 ans";"Profess. interméd.";;16,5096796976878;2286778,16960028;6273678,28512136;
"Takaroa";"Takaroa";"Femme";"20 - 29 ans";"Chômeur inactif";16,3509114262171;67,0113132369633;17580447,6565801;7060209,64038143;89599,7334048282
"Takaroa";"Takaroa";"Femme";"30 - 39 ans";"Agricult. exploitant";;15,4205071500461;253448,983919272;9128940,23282729;
"Takaroa";"Takaroa";"Femme";"30 - 39 ans";"Artisan chef d'ent.";;34,6159242511439;2398802,36452033;68121207,819701;
"Takaroa";"Takaroa";"Femme";"30 - 39 ans";"Profess. interméd.";;17,7043276704324;7238798,18796576;84980772,8180755;
"Takaroa";"Takaroa";"Femme";"30 - 39 ans";"Chômeur inactif";;50,1208117412724;584816,7182873;4564732,13957496;
"Takaroa";"Takaroa";"Femme";"40 - 49 ans";"Agricult. exploitant";;18,1273396384767;0;8084793,47876061;
"Takaroa";"Takaroa";"Femme";"40 - 49 ans";"Artisan chef d'ent.";;16,5729649527496;600072,586851746;3977511,5886599;
"Takaroa";"Takaroa";"Femme";"40 - 49 ans";"Profess. interméd.";;18,1273396384767;8429212,93189166;110286734,360492;
"Takaroa";"Takaroa";"Femme";"40 - 49 ans";"Employé";;16,5096796976878;271350,449339735;19365854,2853878;
"Takaroa";"Takaroa";"Femme";"40 - 49 ans";"Chômeur inactif";;16,5096796976878;82548,398488439;5547252,3784231;
"Takaroa";"Takaroa";"Femme";"50 - 59 ans";"Retraité";;17,7043276704324;2394326,18002518;21670097,0686093;
"Takaroa";"Takaroa";"Femme";"50 - 59 ans";"Chômeur inactif";;52,5001152780676;1072819,72227867;5943484,69116761;
"Takaroa";"Takaroa";"Femme";"60 ans +";"Retraité";;16,9959769207939;0;4079034,46099054;
"Takaroa";"Takaroa";"Femme";"60 ans +";"Chômeur inactif";;16,5096796976878;0;15254944,0406635;
"Takaroa";"Takaroa";"Homme";"0 - 13 ans";"Moins de 13 ans";;237,786018887276;3314155,6117187;0;
"Takaroa";"Takaroa";"Homme";"14 - 19 ans";"Agricult. exploitant";;16,5096796976878;0;5943484,69116761;
"Takaroa";"Takaroa";"Homme";"14 - 19 ans";"Chômeur inactif";;33,0193593953756;270824,785760871;0;
"Takaroa";"Takaroa";"Homme";"20 - 29 ans";"Agricult. exploitant";;53,0496977562355;419014,728832482;15283222,5572675;
"Takaroa";"Takaroa";"Homme";"20 - 29 ans";"Ouvrier";;17,6410424153706;239204,910147021;23286175,9882892;
"Takaroa";"Takaroa";"Homme";"20 - 29 ans";"Chômeur inactif";14,9974951820018;14,9974951820018;12774017,8223943;0;70978,618248
"Takaroa";"Takaroa";"Homme";"30 - 39 ans";"Agricult. exploitant";37,3227567395745;56,8035126222665;39901336,1713503;12402133,5638905;89090,722071095
"Takaroa";"Takaroa";"Homme";"30 - 39 ans";"Cadre supérieur";17,7043276704324;17,7043276704324;111273660,07175;130657938,207791;523759,228737357
"Takaroa";"Takaroa";"Homme";"30 - 39 ans";"Ouvrier";33,7699003150553;50,2795800127431;18977031,9800734;38674341,9748207;46829,2567321484
"Takaroa";"Takaroa";"Homme";"40 - 49 ans";"Agricult. exploitant";66,6726816090013;66,6726816090013;56372018,8715418;57173543,0807515;70458,6665171861
"Takaroa";"Takaroa";"Homme";"40 - 49 ans";"Employé";33,0826446504374;33,0826446504374;26907929,2005579;47412626,9468653;67779,5701363367
"Takaroa";"Takaroa";"Homme";"40 - 49 ans";"Ouvrier";;16,3509114262171;0;8993001,2844194;
"Takaroa";"Takaroa";"Homme";"40 - 49 ans";"Chômeur inactif";16,5096796976878;16,5096796976878;8401926,43131223;0;42409,0926513095
"Takaroa";"Takaroa";"Homme";"50 - 59 ans";"Agricult. exploitant";35,345370085803;35,345370085803;6534211,44915248;10464050,3843153;15405,6279348853
"Takaroa";"Takaroa";"Homme";"50 - 59 ans";"Profess. interméd.";18,1273396384767;18,1273396384767;54546572,0788133;65258422,6985161;250756,468620809
"Takaroa";"Takaroa";"Homme";"50 - 59 ans";"Employé";36,5400180585476;36,5400180585476;67993726,2343317;80747437,8469787;155066,804941973
"Takaroa";"Takaroa";"Homme";"50 - 59 ans";"Retraité";17,6410424153706;17,6410424153706;11801596,4121718;7832622,83242455;55748,7672510833
"Takaroa";"Takaroa";"Homme";"50 - 59 ans";"Chômeur inactif";34,859072862697;34,859072862697;17068396,0664347;18716381,0283094;40803,3324486851
"Takaroa";"Takaroa";"Homme";"60 ans +";"Retraité";54,6673576970243;54,6673576970243;36042173,3336739;74809846,4119946;54941,6428926163
"Tapuamu";"Tahaa";"Femme";"0 - 13 ans";"Moins de 13 ans";;88,4270087834736;2051012,43180938;43061,6747490948;
"Tapuamu";"Tahaa";"Femme";"14 - 19 ans";"Chômeur inactif";;45,6721395664642;5130518,61103877;0;
"Tapuamu";"Tahaa";"Femme";"20 - 29 ans";"Cadre supérieur";;14,5633151544211;724637,934141456;4645697,53426033;
"Tapuamu";"Tahaa";"Femme";"20 - 29 ans";"Employé";;17,3507428896144;1331541,2421111;22902980,614291;
"Tapuamu";"Tahaa";"Femme";"20 - 29 ans";"Chômeur inactif";;29,5779381051864;6522902,78388454;2692919,06589671;
"Tapuamu";"Tahaa";"Femme";"30 - 39 ans";"Employé";;16,3360856862326;715993,644954935;4067685,33587192;
"Tapuamu";"Tahaa";"Femme";"30 - 39 ans";"Chômeur inactif";;30,8020188799576;;;
"Tapuamu";"Tahaa";"Femme";"40 - 49 ans";"Agricult. exploitant";;15,2240465221547;0;7916504,19152044;
"Tapuamu";"Tahaa";"Femme";"40 - 49 ans";"Cadre supérieur";;14,5633151544211;160849,295174614;8242836,37740234;
"Tapuamu";"Tahaa";"Femme";"40 - 49 ans";"Profess. interméd.";;15,7873959291923;956965,749633748;55792657,2137656;
"Tapuamu";"Tahaa";"Femme";"40 - 49 ans";"Employé";;30,6899772692642;1118650,5383084;49849000,5514549;
"Tapuamu";"Tahaa";"Femme";"50 - 59 ans";"Ouvrier";;16,8020531325741;393364,969010437;336041,062651482;
"Tapuamu";"Tahaa";"Femme";"50 - 59 ans";"Chômeur inactif";;30,8994008406537;0;6959606,00912788;
"Tapuamu";"Tahaa";"Femme";"60 ans +";"Chômeur inactif";;15,2240465221547;0;10961313,4959514;
"Tapuamu";"Tahaa";"Homme";"0 - 13 ans";"Moins de 13 ans";;98,6269838279958;2443692,03275683;0;
"Tapuamu";"Tahaa";"Homme";"20 - 29 ans";"Agricult. exploitant";;19,1381730714232;393058,2648077;861217,788214044;
"Tapuamu";"Tahaa";"Homme";"20 - 29 ans";"Ouvrier";16,0292801541471;16,0292801541471;22763463,3595942;34647458,6862818;118343,135919014
"Tapuamu";"Tahaa";"Homme";"30 - 39 ans";"Agricult. exploitant";15,5779723578029;34,7161454292261;5627621,42597076;6469287,83702309;30104,5887996667
"Tapuamu";"Tahaa";"Homme";"30 - 39 ans";"Ouvrier";;16,3360856862326;392066,056469582;1470247,71176093;
"Tapuamu";"Tahaa";"Homme";"30 - 39 ans";"Chômeur inactif";;17,3507428896144;217542,22386145;0;
"Tapuamu";"Tahaa";"Homme";"40 - 49 ans";"Agricult. exploitant";15,7873959291923;15,7873959291923;83962063,1912208;17050387,6035277;443191,431357633
"Tapuamu";"Tahaa";"Homme";"40 - 49 ans";"Employé";14,5633151544211;14,5633151544211;16497250,4649286;28806237,3754449;94399,5826156405
"Tapuamu";"Tahaa";"Homme";"40 - 49 ans";"Ouvrier";16,3360856862326;16,3360856862326;42663857,5713188;2964999,55205122;217636,068551774
"Tapuamu";"Tahaa";"Homme";"40 - 49 ans";"Chômeur inactif";14,3538915830316;14,3538915830316;33759661,731269;101194935,660373;195995,986732835
"Tapuamu";"Tahaa";"Homme";"50 - 59 ans";"Agricult. exploitant";30,8994008406537;30,8994008406537;30560366,7726698;24072569,3757867;82418,9842446776
"Tapuamu";"Tahaa";"Homme";"60 ans +";"Retraité";68,9809830621079;68,9809830621079;115416801,343477;112255725,997759;139430,700341909
"Tautira";"Tahiti";"Femme";"0 - 13 ans";"Moins de 13 ans";;161,771406204732;3645420,27213732;8827004,52295501;
"Tautira";"Tahiti";"Femme";"14 - 19 ans";"Chômeur inactif";;64,4444522423818;7964455,60873486;8566512,2879399;
"Tautira";"Tahiti";"Femme";"20 - 29 ans";"Artisan chef d'ent.";;23,7294946745116;12681705,3875424;17085236,1656484;
"Tautira";"Tahiti";"Femme";"20 - 29 ans";"Ouvrier";;49,6311141126746;680486,333857871;61158237,5799457;
"Tautira";"Tahiti";"Femme";"20 - 29 ans";"Chômeur inactif";22,4095340842544;108,385600734894;85551524,2116065;16995709,9580642;318136,631377347
"Tautira";"Tahiti";"Femme";"30 - 39 ans";"Agricult. exploitant";;37,7930357137325;176420,94466975;13814854,7750182;
"Tautira";"Tahiti";"Femme";"30 - 39 ans";"Cadre supérieur";;23,3787558352928;6410566,30227077;119231654,759993;
"Tautira";"Tahiti";"Femme";"30 - 39 ans";"Employé";;24,0691685058645;987149,10097074;57766004,4140748;
"Tautira";"Tahiti";"Femme";"30 - 39 ans";"Chômeur inactif";;56,3798968145542;754845,516827609;4701657,90816613;
"Tautira";"Tahiti";"Femme";"40 - 49 ans";"Employé";;21,047859163831;467017,97354891;74383134,2849787;
"Tautira";"Tahiti";"Femme";"40 - 49 ans";"Chômeur inactif";64,1957761728926;85,0002481743833;101428181,303647;6959668,74674419;131665,180263677
"Tautira";"Tahiti";"Femme";"50 - 59 ans";"Artisan chef d'ent.";;23,3405374114612;523664,556342207;14004322,4468767;
"Tautira";"Tahiti";"Femme";"50 - 59 ans";"Profess. interméd.";;23,7294946745116;1137423,50745618;60510211,4200046;
"Tautira";"Tahiti";"Femme";"50 - 59 ans";"Employé";23,7294946745116;47,7986631803761;60687108,6002215;153668083,752641;213121,22821775
"Tautira";"Tahiti";"Femme";"50 - 59 ans";"Retraité";;22,9883819347269;831233,393982892;68137564,0545305;
"Tautira";"Tahiti";"Femme";"50 - 59 ans";"Chômeur inactif";72,8898327753111;94,3576674190223;237135039,111966;25633206,9054848;271111,244283496
"Tautira";"Tahiti";"Femme";"60 ans +";"Artisan chef d'ent.";21,047859163831;21,047859163831;45014455,0927619;37886146,4948958;178222,619310833
"Tautira";"Tahiti";"Femme";"60 ans +";"Retraité";;24,0691685058645;395596,995756061;23106401,7656299;
"Tautira";"Tahiti";"Femme";"60 ans +";"Chômeur inactif";64,8479058382812;110,743547434707;70177010,3827022;39147587,83912;90181,5428418393
"Tautira";"Tahiti";"Homme";"0 - 13 ans";"Moins de 13 ans";;217,072800664176;9642319,45442774;14312142,6231937;
"Tautira";"Tahiti";"Homme";"14 - 19 ans";"Chômeur inactif";;212,680931125454;8993977,0438487;18724133,7621205;
"Tautira";"Tahiti";"Homme";"20 - 29 ans";"Ouvrier";26,5392527707026;94,4982716499141;31846234,1435025;135971922,204421;99997,2707679824
"Tautira";"Tahiti";"Homme";"20 - 29 ans";"Chômeur inactif";;62,5987274528622;134159,194091821;0;
"Tautira";"Tahiti";"Homme";"30 - 39 ans";"Agricult. exploitant";24,0691685058645;24,0691685058645;13306312,5118702;4332450,33105561;46069,7001526666
"Tautira";"Tahiti";"Homme";"30 - 39 ans";"Artisan chef d'ent.";23,3787558352928;23,3787558352928;235625061,621939;48218683,9102914;839883,094727667
"Tautira";"Tahiti";"Homme";"30 - 39 ans";"Employé";;25,091169594935;309295,831387267;15957983,8623787;
"Tautira";"Tahiti";"Homme";"30 - 39 ans";"Ouvrier";21,4678346437112;85,9760666506395;42035506,1514508;149485729,237221;163172,434672185
"Tautira";"Tahiti";"Homme";"40 - 49 ans";"Agricult. exploitant";;23,091861341972;0;3694697,81471552;
"Tautira";"Tahiti";"Homme";"40 - 49 ans";"Artisan chef d'ent.";23,3405374114612;23,3405374114612;38331905,2302739;14004322,4468767;136857,407331487
"Tautira";"Tahiti";"Homme";"40 - 49 ans";"Employé";;21,8199901204455;358629,860311626;17455992,0963564;
"Tautira";"Tahiti";"Homme";"40 - 49 ans";"Ouvrier";49,8843796886833;69,1683043991584;73287739,1598297;122506453,233187;122429,338297214
"Tautira";"Tahiti";"Homme";"40 - 49 ans";"Chômeur inactif";21,4678346437112;21,4678346437112;13647977,1917531;0;52978,3954237443
"Tautira";"Tahiti";"Homme";"50 - 59 ans";"Agricult. exploitant";24,0691685058645;49,1603381007995;73624968,7886108;70173097,6353907;254907,603651645
"Tautira";"Tahiti";"Homme";"50 - 59 ans";"Cadre supérieur";;23,7294946745116;973661,018757747;217124876,271781;
"Tautira";"Tahiti";"Homme";"50 - 59 ans";"Employé";;45,1170276696955;1631136,17268434;90975378,5783436;
"Tautira";"Tahiti";"Homme";"50 - 59 ans";"Retraité";47,0575504405914;47,0575504405914;214299591,727155;81735011,6022554;379499,126992209
"Tautira";"Tahiti";"Homme";"60 ans +";"Retraité";69,1952306966387;116,993893877015;104288969,84636;210820637,45966;125597,492770825
"Teahupoo";"Tahiti";"Femme";"0 - 13 ans";"Moins de 13 ans";;75,90313266996;2002946,62005118;9476065,86526862;
"Teahupoo";"Tahiti";"Femme";"14 - 19 ans";"Chômeur inactif";;40,2236305545926;330554,572375889;1965110,07794313;
"Teahupoo";"Tahiti";"Femme";"20 - 29 ans";"Employé";;23,3941675945611;192251,394483512;7298980,28950306;
"Teahupoo";"Tahiti";"Femme";"20 - 29 ans";"Chômeur inactif";;80,4039011049941;841791,723083867;0;
"Teahupoo";"Tahiti";"Femme";"30 - 39 ans";"Chômeur inactif";;16,8294629600315;;;
"Teahupoo";"Tahiti";"Femme";"40 - 49 ans";"Ouvrier";23,3941675945611;23,3941675945611;72857876,5267469;66673377,6444991;259530,059619381
"Teahupoo";"Tahiti";"Femme";"40 - 49 ans";"Chômeur inactif";;21,1221033749485;0;1013860,96199753;
"Teahupoo";"Tahiti";"Femme";"50 - 59 ans";"Artisan chef d'ent.";;21,0382740335124;972277,933433292;3786889,32603223;
"Teahupoo";"Tahiti";"Femme";"50 - 59 ans";"Retraité";23,35080759037;23,35080759037;39530511,2881274;31523590,2469995;141074,747040833
"Teahupoo";"Tahiti";"Femme";"50 - 59 ans";"Chômeur inactif";46,7449751849311;46,7449751849311;101670615,912102;0;181250,525697995
"Teahupoo";"Tahiti";"Femme";"60 ans +";"Artisan chef d'ent.";;16,8294629600315;138303,177892377;22214891,1072416;
"Teahupoo";"Tahiti";"Femme";"60 ans +";"Retraité";21,0382740335124;21,0382740335124;28710402,1543618;29537736,7430514;113722,898991256
"Teahupoo";"Tahiti";"Femme";"60 ans +";"Chômeur inactif";23,35080759037;23,35080759037;11648718,6885109;22416775,2867552;41571,4340336667
"Teahupoo";"Tahiti";"Homme";"0 - 13 ans";"Moins de 13 ans";;48,1093699834771;1583143,12902306;4672829,60366523;
"Teahupoo";"Tahiti";"Homme";"14 - 19 ans";"Chômeur inactif";;45,8373057638645;1701395,21828682;4293897,85503854;
"Teahupoo";"Tahiti";"Homme";"20 - 29 ans";"Ouvrier";;23,3941675945611;0;701825,027836833;
"Teahupoo";"Tahiti";"Homme";"20 - 29 ans";"Chômeur inactif";;106,067242252222;982645,018731645;116754,03795185;
"Teahupoo";"Tahiti";"Homme";"40 - 49 ans";"Ouvrier";21,1221033749485;21,1221033749485;23164773,1000777;21966987,5099464;91392,3071046667
"Teahupoo";"Tahiti";"Homme";"40 - 49 ans";"Retraité";;23,3941675945611;214709,795374291;22458400,8907787;
"Teahupoo";"Tahiti";"Homme";"40 - 49 ans";"Chômeur inactif";;24,715202388916;;;
"Teahupoo";"Tahiti";"Homme";"50 - 59 ans";"Agricult. exploitant";16,8294629600315;16,8294629600315;18886720,7800715;4914203,1843292;93520,1201652811
"Teahupoo";"Tahiti";"Homme";"50 - 59 ans";"Ouvrier";;22,0297727960151;362077,81474332;48973771,0691829;
"Teahupoo";"Tahiti";"Homme";"50 - 59 ans";"Retraité";;23,35080759037;177749,333339066;148277628,198849;
"Teahupoo";"Tahiti";"Homme";"60 ans +";"Retraité";25,6633411472277;50,3785435361437;16682039,3225818;87660573,5930744;54169,4838397398
"Teavaro";"Moorea";"Femme";"0 - 13 ans";"Moins de 13 ans";;349,548714606413;29550039,0978931;0;
"Teavaro";"Moorea";"Femme";"14 - 19 ans";"Chômeur inactif";;105,93653639104;7756549,30470157;4591864,25971618;
"Teavaro";"Moorea";"Femme";"20 - 29 ans";"Artisan chef d'ent.";;15,1264525700616;297824,118534988;6534627,51026661;
"Teavaro";"Moorea";"Femme";"20 - 29 ans";"Employé";;15,4895545951235;63645,9591649098;2236691,68353583;
"Teavaro";"Moorea";"Femme";"20 - 29 ans";"Ouvrier";;31,0924473946014;257481,53886552;22600475,3916984;
"Teavaro";"Moorea";"Femme";"20 - 29 ans";"Chômeur inactif";;62,2668674233706;2622627,27273909;4984758,42035062;
"Teavaro";"Moorea";"Femme";"30 - 39 ans";"Artisan chef d'ent.";;17,9359489398607;2123243,26163123;11299647,8321122;
"Teavaro";"Moorea";"Femme";"30 - 39 ans";"Cadre supérieur";;18,6752868182855;2502852,35437036;147114571,911044;
"Teavaro";"Moorea";"Femme";"30 - 39 ans";"Employé";16,4896057432922;84,200386475486;111310998,736975;112712190,920556;562531,130569203
"Teavaro";"Moorea";"Femme";"30 - 39 ans";"Ouvrier";;51,8858101823912;9637591,64085624;97870738,1161538;
"Teavaro";"Moorea";"Femme";"30 - 39 ans";"Chômeur inactif";;109,663477782811;14572121,7008281;10819217,5432334;
"Teavaro";"Moorea";"Femme";"40 - 49 ans";"Artisan chef d'ent.";;18,3943707956182;919533,121948078;9565072,81372146;
"Teavaro";"Moorea";"Femme";"40 - 49 ans";"Employé";15,9959953230028;50,3288633333503;103529131,483059;147073013,793563;539349,22143805
"Teavaro";"Moorea";"Femme";"40 - 49 ans";"Ouvrier";14,271592108018;28,1702141309052;37792161,491506;67219462,1736495;220672,421627681
"Teavaro";"Moorea";"Femme";"40 - 49 ans";"Retraité";;16,5662675364918;437943,193353336;38367475,614515;
"Teavaro";"Moorea";"Femme";"40 - 49 ans";"Chômeur inactif";;49,6736714472715;6895824,35504367;3203837,70924887;
"Teavaro";"Moorea";"Femme";"50 - 59 ans";"Agricult. exploitant";;17,974599668379;978604,054785878;16608530,0935822;
"Teavaro";"Moorea";"Femme";"50 - 59 ans";"Retraité";16,2115457248759;35,1023829450345;21118619,9036899;33712953,6765765;108557,507213744
"Teavaro";"Moorea";"Femme";"50 - 59 ans";"Chômeur inactif";;15,4895545951235;29430,1537307347;0;
"Teavaro";"Moorea";"Femme";"60 ans +";"Artisan chef d'ent.";;16,4760167441354;330145,103131003;36181332,7701213;
"Teavaro";"Moorea";"Femme";"60 ans +";"Retraité";33,3456471697688;64,6564306559651;112849595,43892;196442646,689033;282019,806224338
"Teavaro";"Moorea";"Femme";"60 ans +";"Chômeur inactif";31,027115277909;81,9408094590599;124554052,739089;91101085,4321808;334530,113481552
"Teavaro";"Moorea";"Homme";"0 - 13 ans";"Moins de 13 ans";;351,579301006472;34954213,4253481;0;
"Teavaro";"Moorea";"Homme";"14 - 19 ans";"Artisan chef d'ent.";;32,0558221316153;136140,258994209;4911511,08570495;
"Teavaro";"Moorea";"Homme";"14 - 19 ans";"Ouvrier";;13,8986220228872;1309527,61007865;3822121,05629398;
"Teavaro";"Moorea";"Homme";"14 - 19 ans";"Chômeur inactif";;139,205039484881;11141629,0638105;2194790,2349764;
"Teavaro";"Moorea";"Homme";"20 - 29 ans";"Agricult. exploitant";;16,0268616379895;2696005,32662663;673128,188795559;
"Teavaro";"Moorea";"Homme";"20 - 29 ans";"Artisan chef d'ent.";;16,4760167441354;579193,93145939;6322068,00456655;
"Teavaro";"Moorea";"Homme";"20 - 29 ans";"Cadre supérieur";16,2115457248759;16,2115457248759;70863740,8338454;82678883,1968671;364265,803913586
"Teavaro";"Moorea";"Homme";"20 - 29 ans";"Ouvrier";33,4599565522301;102,780960504498;67831050,0555461;117950515,173904;168935,888957456
"Teavaro";"Moorea";"Homme";"20 - 29 ans";"Chômeur inactif";;70,6955203061074;1848478,41340649;3082833,1077977;
"Teavaro";"Moorea";"Homme";"30 - 39 ans";"Artisan chef d'ent.";33,1010522384406;65,5113133806025;150024274,458;97932665,2753501;377692,611746683
"Teavaro";"Moorea";"Homme";"30 - 39 ans";"Cadre supérieur";36,1499578981378;36,1499578981378;283815303,804885;186075533,377529;654254,574340518
"Teavaro";"Moorea";"Homme";"30 - 39 ans";"Profess. interméd.";;16,4760167441354;406195,755645968;0;
"Teavaro";"Moorea";"Homme";"30 - 39 ans";"Ouvrier";52,4159493312819;67,9055039264054;155742057,507708;141034672,913805;247606,023698658
"Teavaro";"Moorea";"Homme";"30 - 39 ans";"Chômeur inactif";16,5662675364918;32,5931291744813;42631216,6149126;64107,446551958;214447,906068791
"Teavaro";"Moorea";"Homme";"40 - 49 ans";"Agricult. exploitant";16,4760167441354;16,4760167441354;43846311,8300332;0;221768,366463333
"Teavaro";"Moorea";"Homme";"40 - 49 ans";"Artisan chef d'ent.";13,6572536247247;13,6572536247247;28088183,0108425;33596843,9168228;171387,453282167
"Teavaro";"Moorea";"Homme";"40 - 49 ans";"Ouvrier";;13,8986220228872;809842,229959708;37405439,9473972;
"Teavaro";"Moorea";"Homme";"40 - 49 ans";"Chômeur inactif";35,1390410611866;54,2756057394805;42523709,3302618;127256,135849302;100846,304770185
"Teavaro";"Moorea";"Homme";"50 - 59 ans";"Agricult. exploitant";36,8654368885376;36,8654368885376;38904604,2749153;66562230,1950429;87942,8166291711
"Teavaro";"Moorea";"Homme";"50 - 59 ans";"Artisan chef d'ent.";16,954555829188;16,954555829188;36758507,3910131;60971905,8547026;180671,730956092
"Teavaro";"Moorea";"Homme";"50 - 59 ans";"Cadre supérieur";17,4121614633091;17,4121614633091;156366448,211229;163500196,140472;748358,403314469
