"Comas";"Ile";"TrancheAge";"Sexe";"StatutMarital";"StatutOccupation";"StatutMaritalFreq";"AgeMin";"AgeMax"
"Ruutia";"Tahaa";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,53448275862069;0;13
"Ruutia";"Tahaa";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,404255319148936;14;19
"Ruutia";"Tahaa";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,595744680851064;14;19
"Ruutia";"Tahaa";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,489795918367347;20;29
"Ruutia";"Tahaa";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,510204081632653;20;29
"Ruutia";"Tahaa";"30 - 39 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,517857142857143;30;39
"Ruutia";"Tahaa";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,482142857142857;30;39
"Ruutia";"Tahaa";"40 - 49 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,470588235294118;40;49
"Ruutia";"Tahaa";"40 - 49 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,529411764705882;40;49
"Ruutia";"Tahaa";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,490909090909091;50;59
"Ruutia";"Tahaa";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,509090909090909;50;59
"Ruutia";"Tahaa";"60 ans +";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,47887323943662;60;150
"Ruutia";"Tahaa";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,52112676056338;60;150
"Taahuaia";"Tubuai";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,506944444444444;0;13
"Taahuaia";"Tubuai";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,493055555555556;0;13
"Taahuaia";"Tubuai";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,525;14;19
"Taahuaia";"Tubuai";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,475;14;19
"Taahuaia";"Tubuai";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,468354430379747;20;29
"Taahuaia";"Tubuai";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,531645569620253;20;29
"Taahuaia";"Tubuai";"30 - 39 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,467532467532468;30;39
"Taahuaia";"Tubuai";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,532467532467532;30;39
"Taahuaia";"Tubuai";"40 - 49 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,555555555555556;40;49
"Taahuaia";"Tubuai";"40 - 49 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,444444444444444;40;49
"Taahuaia";"Tubuai";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,426229508196721;50;59
"Taahuaia";"Tubuai";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,573770491803279;50;59
"Taahuaia";"Tubuai";"60 ans +";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,488888888888889;60;150
"Taahuaia";"Tubuai";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,511111111111111;60;150
"Taenga";"Nihiru";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";1;0;13
"Taenga";"Nihiru";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,5;14;19
"Taenga";"Nihiru";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,5;14;19
"Taenga";"Nihiru";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,4;20;29
"Taenga";"Nihiru";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,6;20;29
"Taenga";"Nihiru";"30 - 39 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";1;30;39
"Taenga";"Nihiru";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";1;50;59
"Taenga";"Nihiru";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";1;60;150
"Taenga";"Taenga";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,435897435897436;0;13
"Taenga";"Taenga";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,564102564102564;0;13
"Taenga";"Taenga";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,888888888888889;14;19
"Taenga";"Taenga";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,111111111111111;14;19
"Taenga";"Taenga";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,578947368421053;20;29
"Taenga";"Taenga";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,421052631578947;20;29
"Taenga";"Taenga";"30 - 39 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,2;30;39
"Taenga";"Taenga";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,8;30;39
"Taenga";"Taenga";"40 - 49 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,6;40;49
"Taenga";"Taenga";"40 - 49 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,4;40;49
"Taenga";"Taenga";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,5;50;59
"Taenga";"Taenga";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,5;50;59
"Taenga";"Taenga";"60 ans +";"Femme";"Veuf,veuve";"Propriétaire du sol et du logement";0,25;60;150
"Taenga";"Taenga";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,75;60;150
"Tahuata";"Tahuata";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,521505376344086;0;13
"Tahuata";"Tahuata";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,478494623655914;0;13
"Tahuata";"Tahuata";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,426470588235294;14;19
"Tahuata";"Tahuata";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,573529411764706;14;19
"Tahuata";"Tahuata";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,503937007874016;20;29
"Tahuata";"Tahuata";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,496062992125984;20;29
"Tahuata";"Tahuata";"30 - 39 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,504854368932039;30;39
"Tahuata";"Tahuata";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,495145631067961;30;39
"Tahuata";"Tahuata";"40 - 49 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,459770114942529;40;49
"Tahuata";"Tahuata";"40 - 49 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,540229885057471;40;49
"Tahuata";"Tahuata";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,421875;50;59
"Tahuata";"Tahuata";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,578125;50;59
"Tahuata";"Tahuata";"60 ans +";"Femme";"Veuf,veuve";"Propriétaire du sol et du logement";0,470588235294118;60;150
"Tahuata";"Tahuata";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,529411764705882;60;150
"Taiohae";"Nuku Hiva";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,491197183098592;0;13
"Taiohae";"Nuku Hiva";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,508802816901408;0;13
"Taiohae";"Nuku Hiva";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,467980295566502;14;19
"Taiohae";"Nuku Hiva";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,532019704433498;14;19
"Taiohae";"Nuku Hiva";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,476744186046512;20;29
"Taiohae";"Nuku Hiva";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,523255813953488;20;29
"Taiohae";"Nuku Hiva";"30 - 39 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,474025974025974;30;39
"Taiohae";"Nuku Hiva";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,525974025974026;30;39
"Taiohae";"Nuku Hiva";"40 - 49 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,45253164556962;40;49
"Taiohae";"Nuku Hiva";"40 - 49 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,54746835443038;40;49
"Taiohae";"Nuku Hiva";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,418103448275862;50;59
"Taiohae";"Nuku Hiva";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,581896551724138;50;59
"Taiohae";"Nuku Hiva";"60 ans +";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,462962962962963;60;150
"Taiohae";"Nuku Hiva";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,537037037037037;60;150
"Taipivai";"Nuku Hiva";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,530434782608696;0;13
"Taipivai";"Nuku Hiva";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,469565217391304;0;13
"Taipivai";"Nuku Hiva";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,5;14;19
"Taipivai";"Nuku Hiva";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,5;14;19
"Taipivai";"Nuku Hiva";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,448717948717949;20;29
"Taipivai";"Nuku Hiva";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,551282051282051;20;29
"Taipivai";"Nuku Hiva";"30 - 39 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,51063829787234;30;39
"Taipivai";"Nuku Hiva";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,48936170212766;30;39
"Taipivai";"Nuku Hiva";"40 - 49 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,422535211267606;40;49
"Taipivai";"Nuku Hiva";"40 - 49 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,577464788732394;40;49
"Taipivai";"Nuku Hiva";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,363636363636364;50;59
"Taipivai";"Nuku Hiva";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,636363636363636;50;59
"Taipivai";"Nuku Hiva";"60 ans +";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,5;60;150
"Taipivai";"Nuku Hiva";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,5;60;150
"Takapoto";"Takapoto";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,461538461538462;0;13
"Takapoto";"Takapoto";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,538461538461538;0;13
"Takapoto";"Takapoto";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,488372093023256;14;19
"Takapoto";"Takapoto";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,511627906976744;14;19
"Takapoto";"Takapoto";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,40625;20;29
"Takapoto";"Takapoto";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,59375;20;29
"Takapoto";"Takapoto";"30 - 39 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,431818181818182;30;39
"Takapoto";"Takapoto";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,568181818181818;30;39
"Takapoto";"Takapoto";"40 - 49 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,471698113207547;40;49
"Takapoto";"Takapoto";"40 - 49 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,528301886792453;40;49
"Takapoto";"Takapoto";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,538461538461538;50;59
"Takapoto";"Takapoto";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,461538461538462;50;59
"Takapoto";"Takapoto";"60 ans +";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,456521739130435;60;150
"Takapoto";"Takapoto";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,543478260869565;60;150
"Takaroa";"Takaroa";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,532338308457711;0;13
"Takaroa";"Takaroa";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,467661691542289;0;13
"Takaroa";"Takaroa";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,537634408602151;14;19
"Takaroa";"Takaroa";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,462365591397849;14;19
"Takaroa";"Takaroa";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,494047619047619;20;29
"Takaroa";"Takaroa";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,505952380952381;20;29
"Takaroa";"Takaroa";"30 - 39 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,488095238095238;30;39
"Takaroa";"Takaroa";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,511904761904762;30;39
"Takaroa";"Takaroa";"40 - 49 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,34375;40;49
"Takaroa";"Takaroa";"40 - 49 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,65625;40;49
"Takaroa";"Takaroa";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,441176470588235;50;59
"Takaroa";"Takaroa";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,558823529411765;50;59
"Takaroa";"Takaroa";"60 ans +";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,410714285714286;60;150
"Takaroa";"Takaroa";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,589285714285714;60;150
"Tapuamu";"Tahaa";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,549618320610687;0;13
"Tapuamu";"Tahaa";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,450381679389313;0;13
"Tapuamu";"Tahaa";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,544117647058823;14;19
"Tapuamu";"Tahaa";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,455882352941176;14;19
"Tapuamu";"Tahaa";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,490566037735849;20;29
"Tapuamu";"Tahaa";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,509433962264151;20;29
"Tapuamu";"Tahaa";"30 - 39 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,506024096385542;30;39
"Tapuamu";"Tahaa";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,493975903614458;30;39
"Tapuamu";"Tahaa";"40 - 49 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,457943925233645;40;49
"Tapuamu";"Tahaa";"40 - 49 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,542056074766355;40;49
"Tapuamu";"Tahaa";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,406779661016949;50;59
"Tapuamu";"Tahaa";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,593220338983051;50;59
"Tapuamu";"Tahaa";"60 ans +";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,5;60;150
"Tapuamu";"Tahaa";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,5;60;150
"Tapuamu";"Tahaa";;"Femme";"Veuf,veuve";"Propriétaire du sol et du logement";1;;150
"Tatakoto";"Tatakoto";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,4;0;13
"Tatakoto";"Tatakoto";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,6;0;13
"Tatakoto";"Tatakoto";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,40625;14;19
"Tatakoto";"Tatakoto";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,59375;14;19
"Tatakoto";"Tatakoto";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,464285714285714;20;29
"Tatakoto";"Tatakoto";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,535714285714286;20;29
"Tatakoto";"Tatakoto";"30 - 39 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,428571428571429;30;39
"Tatakoto";"Tatakoto";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,571428571428571;30;39
"Tatakoto";"Tatakoto";"40 - 49 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,422222222222222;40;49
"Tatakoto";"Tatakoto";"40 - 49 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,577777777777778;40;49
"Tatakoto";"Tatakoto";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,458333333333333;50;59
"Tatakoto";"Tatakoto";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,541666666666667;50;59
"Tatakoto";"Tatakoto";"60 ans +";"Femme";"Veuf,veuve";"Propriétaire du sol et du logement";0,513513513513513;60;150
"Tatakoto";"Tatakoto";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,486486486486487;60;150
"Tautira";"Tahiti";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,502732240437158;0;13
"Tautira";"Tahiti";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,497267759562842;0;13
"Tautira";"Tahiti";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,50597609561753;14;19
"Tautira";"Tahiti";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,49402390438247;14;19
"Tautira";"Tahiti";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,513452914798206;20;29
"Tautira";"Tahiti";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,486547085201794;20;29
"Tautira";"Tahiti";"30 - 39 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,523809523809524;30;39
"Tautira";"Tahiti";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,476190476190476;30;39
"Tautira";"Tahiti";"40 - 49 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,466666666666667;40;49
"Tautira";"Tahiti";"40 - 49 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,533333333333333;40;49
"Tautira";"Tahiti";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,458874458874459;50;59
"Tautira";"Tahiti";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,541125541125541;50;59
"Tautira";"Tahiti";"60 ans +";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,545816733067729;60;150
"Tautira";"Tahiti";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,454183266932271;60;150
"Tautira";"Tahiti";;"Femme";"Veuf,veuve";"Propriétaire du sol et du logement";0,5;;150
"Tautira";"Tahiti";;"Homme";"Veuf,veuve";"Propriétaire du sol et du logement";0,5;;150
"Teahupoo";"Tahiti";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,466417910447761;0;13
"Teahupoo";"Tahiti";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,533582089552239;0;13
"Teahupoo";"Tahiti";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,472222222222222;14;19
"Teahupoo";"Tahiti";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,527777777777778;14;19
"Teahupoo";"Tahiti";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,5;20;29
"Teahupoo";"Tahiti";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,5;20;29
"Teahupoo";"Tahiti";"30 - 39 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,515337423312883;30;39
"Teahupoo";"Tahiti";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,484662576687117;30;39
"Teahupoo";"Tahiti";"40 - 49 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,454954954954955;40;49
"Teahupoo";"Tahiti";"40 - 49 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,545045045045045;40;49
"Teahupoo";"Tahiti";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,453125;50;59
"Teahupoo";"Tahiti";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,546875;50;59
"Teahupoo";"Tahiti";"60 ans +";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,516778523489933;60;150
"Teahupoo";"Tahiti";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,483221476510067;60;150
"Teahupoo";"Tahiti";;"Femme";"Veuf,veuve";"Propriétaire du sol et du logement";1;;150
"Teavaro";"Moorea";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,504132231404959;0;13
"Teavaro";"Moorea";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,495867768595041;0;13
"Teavaro";"Moorea";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,470833333333333;14;19
"Teavaro";"Moorea";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,529166666666667;14;19
"Teavaro";"Moorea";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,546268656716418;20;29
"Teavaro";"Moorea";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,453731343283582;20;29
"Teavaro";"Moorea";"30 - 39 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,480719794344473;30;39
"Teavaro";"Moorea";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,519280205655527;30;39
"Teavaro";"Moorea";"40 - 49 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,470430107526882;40;49
"Teavaro";"Moorea";"40 - 49 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,529569892473118;40;49
"Teavaro";"Moorea";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,468634686346863;50;59
"Teavaro";"Moorea";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,531365313653137;50;59
"Teavaro";"Moorea";"60 ans +";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,448529411764706;60;150
"Teavaro";"Moorea";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,551470588235294;60;150
"Tefarerii";"Huahine";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,494949494949495;0;13
"Tefarerii";"Huahine";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,505050505050505;0;13
"Tefarerii";"Huahine";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,419354838709677;14;19
"Tefarerii";"Huahine";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,580645161290323;14;19
"Tefarerii";"Huahine";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,46031746031746;20;29
"Tefarerii";"Huahine";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,53968253968254;20;29
"Tefarerii";"Huahine";"30 - 39 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,485714285714286;30;39
"Tefarerii";"Huahine";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,514285714285714;30;39
"Tefarerii";"Huahine";"40 - 49 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,521739130434783;40;49
"Tefarerii";"Huahine";"40 - 49 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,478260869565217;40;49
"Tefarerii";"Huahine";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,48936170212766;50;59
"Tefarerii";"Huahine";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,51063829787234;50;59
"Tefarerii";"Huahine";"60 ans +";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,510204081632653;60;150
"Tefarerii";"Huahine";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,489795918367347;60;150
"Tehurui";"Raiatea";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,530612244897959;0;13
"Tehurui";"Raiatea";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,469387755102041;0;13
"Tehurui";"Raiatea";"14 - 19 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,482758620689655;14;19
"Tehurui";"Raiatea";"14 - 19 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,517241379310345;14;19
"Tehurui";"Raiatea";"20 - 29 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,5;20;29
"Tehurui";"Raiatea";"20 - 29 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,5;20;29
"Tehurui";"Raiatea";"30 - 39 ans";"Femme";"Célibataire";"Propriétaire du sol et du logement";0,542372881355932;30;39
"Tehurui";"Raiatea";"30 - 39 ans";"Homme";"Célibataire";"Propriétaire du sol et du logement";0,457627118644068;30;39
"Tehurui";"Raiatea";"40 - 49 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,5;40;49
"Tehurui";"Raiatea";"40 - 49 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,5;40;49
"Tehurui";"Raiatea";"50 - 59 ans";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,389830508474576;50;59
"Tehurui";"Raiatea";"50 - 59 ans";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,610169491525424;50;59
"Tehurui";"Raiatea";"60 ans +";"Femme";"Marié(e)";"Propriétaire du sol et du logement";0,425531914893617;60;150
"Tehurui";"Raiatea";"60 ans +";"Homme";"Marié(e)";"Propriétaire du sol et du logement";0,574468085106383;60;150
"Tepoto Nord";"Tepoto Nord";"0 - 13 ans";"Femme";"Non concerné";"Propriétaire du sol et du logement";0,5;0;13
"Tepoto Nord";"Tepoto Nord";"0 - 13 ans";"Homme";"Non concerné";"Propriétaire du sol et du logement";0,5;0;13
